season,teamId,teamName,playerName,birthDate,playerAge,nationality,height(cm),weight(kg),injured,game_appear,game_lineups,game_minutes,number,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,dribble_past,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_won,penalty_scored,penalty_missed,penalty_saved
2020,533,Villarreal,Alfonso Pedraza,1996-04-09,28,Spain,184 cm,73 kg,False,29.0,24.0,,,Midfielder,6.753571,False,5.0,12.0,10.0,15.0,8.0,1.0,0.0,2.0,,931.0,27.0,26.0,35.0,5.0,34.0,247.0,113.0,43.0,23.0,,23.0,42.0,8.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Yeremy Pino,2002-10-20,22,Spain,172 cm,65 kg,False,24.0,6.0,,,Midfielder,6.782608,False,18.0,5.0,23.0,9.0,5.0,3.0,0.0,1.0,,294.0,10.0,10.0,19.0,1.0,9.0,150.0,69.0,45.0,28.0,,14.0,21.0,4.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,F. Coquelin,1991-05-13,33,France,176 cm,74 kg,False,22.0,7.0,,,Midfielder,6.690476,False,15.0,8.0,17.0,1.0,,0.0,0.0,,,501.0,4.0,20.0,19.0,2.0,21.0,100.0,57.0,15.0,12.0,,16.0,16.0,4.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Álex Baena,2001-07-20,23,Spain,175 cm,70 kg,False,6.0,2.0,,,Midfielder,6.700000,False,4.0,2.0,36.0,2.0,1.0,0.0,0.0,,,51.0,2.0,8.0,4.0,1.0,1.0,20.0,10.0,4.0,2.0,,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Manu Trigueros,1991-10-17,33,Spain,178 cm,75 kg,False,35.0,30.0,,,Midfielder,6.825714,False,5.0,17.0,6.0,18.0,8.0,1.0,0.0,6.0,,1578.0,34.0,39.0,51.0,2.0,17.0,313.0,131.0,33.0,27.0,,39.0,58.0,6.0,0.0,1.0,,0.0,0.0,
2020,533,Villarreal,É. Capoue,1988-07-11,36,France,189 cm,80 kg,False,16.0,15.0,,,Midfielder,6.781250,False,1.0,10.0,3.0,7.0,3.0,1.0,0.0,,,761.0,3.0,42.0,20.0,1.0,20.0,139.0,77.0,18.0,12.0,,22.0,26.0,5.0,0.0,1.0,,0.0,0.0,
2020,533,Villarreal,Dani Parejo,1989-04-16,35,Spain,182 cm,74 kg,False,36.0,36.0,,,Midfielder,7.300000,False,0.0,8.0,0.0,22.0,9.0,3.0,0.0,5.0,,2669.0,45.0,66.0,65.0,8.0,45.0,322.0,186.0,49.0,37.0,,60.0,32.0,5.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Alberto Moreno,1992-07-05,32,Spain,171 cm,65 kg,False,5.0,2.0,,,Defender,6.625000,False,3.0,2.0,9.0,1.0,,0.0,0.0,,,82.0,,18.0,7.0,1.0,3.0,22.0,14.0,6.0,4.0,,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,J. Foyth,1998-01-12,26,Argentina,187 cm,83 kg,False,16.0,13.0,,,Defender,6.812500,False,3.0,4.0,10.0,1.0,,0.0,0.0,,,692.0,4.0,37.0,40.0,6.0,19.0,173.0,105.0,27.0,22.0,,14.0,20.0,5.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Raúl Albiol,1985-09-04,39,Spain,187 cm,74 kg,False,35.0,35.0,,,Defender,6.882857,False,0.0,4.0,2.0,8.0,1.0,0.0,0.0,,,2051.0,4.0,52.0,22.0,22.0,22.0,175.0,107.0,6.0,4.0,,16.0,13.0,7.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Iker Álvarez,2001-07-25,23,Andorra,190 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,533,Villarreal,F. Jørgensen,2002-04-16,22,Denmark,190 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,533,Villarreal,A. Rațiu,1998-06-20,26,Romania,183 cm,,False,0.0,0.0,,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,533,Villarreal,Moi Gómez,1994-06-23,30,Spain,176 cm,71 kg,False,35.0,29.0,,,Midfielder,6.811428,False,6.0,15.0,6.0,16.0,11.0,4.0,0.0,,,1241.0,33.0,30.0,21.0,3.0,11.0,232.0,96.0,67.0,36.0,,32.0,20.0,1.0,0.0,0.0,,1.0,0.0,
2020,536,Sevilla,Alfonso Pastor,2000-10-04,23,Spain,190 cm,78 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,536,Sevilla,Aleix Vidal,1989-08-21,34,Spain,177 cm,70 kg,False,12.0,5.0,,,Defender,6.890909,False,7.0,1.0,26.0,1.0,,0.0,0.0,1.0,,429.0,6.0,30.0,9.0,1.0,12.0,67.0,41.0,9.0,4.0,,14.0,5.0,2.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,J. Gnagnon,1997-01-13,25,France,182 cm,89 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,15.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Adrián González,2000-03-28,23,Spain,189 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,536,Sevilla,Javi Díaz,1997-05-15,27,Spain,184 cm,75 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,38.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,536,Sevilla,Javi Vázquez,2000-09-24,24,Spain,178 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,536,Sevilla,Pablo Pérez,2001-08-18,23,Spain,174 cm,,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Kike Ríos,2000-01-21,24,Spain,187 cm,,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,536,Sevilla,Antonio Zarzana,2002-03-21,22,Spain,177 cm,,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,T. Vaclík,1989-03-29,35,Czechia,188 cm,84 kg,False,5.0,5.0,,,Goalkeeper,6.700000,False,0.0,0.0,21.0,,,0.0,5.0,,9.0,123.0,,19.0,,,,2.0,1.0,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,536,Sevilla,Fernando,1987-07-25,37,Brazil,183 cm,76 kg,False,31.0,28.0,,,Midfielder,7.045161,False,3.0,3.0,7.0,5.0,4.0,3.0,0.0,4.0,,1574.0,19.0,45.0,54.0,11.0,41.0,247.0,135.0,19.0,11.0,,16.0,40.0,6.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,M. Acuña,1991-10-28,33,Argentina,172 cm,69 kg,False,30.0,26.0,,,Defender,6.962068,False,4.0,4.0,5.0,11.0,2.0,1.0,0.0,2.0,,1440.0,32.0,41.0,62.0,2.0,23.0,299.0,155.0,61.0,41.0,,32.0,45.0,5.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Diego Carlos,1993-03-15,31,Brazil,186 cm,79 kg,False,33.0,32.0,,,Defender,6.993939,False,1.0,3.0,2.0,14.0,5.0,1.0,0.0,,,1878.0,8.0,51.0,22.0,27.0,31.0,201.0,107.0,8.0,8.0,,19.0,48.0,10.0,1.0,0.0,,0.0,0.0,
2020,536,Sevilla,Bryan Gil,2001-02-11,23,Spain,175 cm,60 kg,False,1.0,0.0,,,Attacker,7.053571,False,1.0,0.0,1.0,30.0,16.0,0.0,0.0,3.0,,790.0,52.0,22.0,28.0,,17.0,318.0,154.0,121.0,67.0,,47.0,24.0,0.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Álex Pozo,1999-02-22,25,Spain,174 cm,70 kg,False,0.0,0.0,,,Defender,6.576666,False,0.0,0.0,3.0,9.0,1.0,0.0,0.0,,,884.0,12.0,21.0,38.0,2.0,27.0,169.0,78.0,27.0,14.0,,18.0,20.0,0.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Y. En-Nesyri,1997-06-01,27,Morocco,188 cm,73 kg,False,38.0,23.0,,,Attacker,6.934210,False,15.0,16.0,15.0,68.0,29.0,18.0,0.0,,,377.0,15.0,6.0,17.0,,8.0,325.0,163.0,36.0,15.0,,35.0,26.0,2.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Óliver Torres,1994-11-10,30,Spain,178 cm,70 kg,False,33.0,15.0,,,Midfielder,6.787500,False,18.0,12.0,23.0,8.0,3.0,0.0,0.0,3.0,,966.0,27.0,26.0,34.0,,15.0,188.0,88.0,41.0,34.0,,17.0,21.0,2.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,Joan Jordán,1994-07-06,30,Spain,184 cm,74 kg,False,35.0,28.0,,,Midfielder,6.991428,False,7.0,19.0,7.0,19.0,4.0,1.0,0.0,6.0,,1973.0,38.0,49.0,52.0,3.0,27.0,301.0,142.0,42.0,31.0,,42.0,54.0,7.0,1.0,0.0,,0.0,0.0,
2020,536,Sevilla,Suso,1993-11-19,31,Spain,177 cm,70 kg,False,34.0,28.0,,,Midfielder,7.141176,False,6.0,27.0,6.0,36.0,17.0,3.0,0.0,4.0,,1092.0,46.0,27.0,20.0,,8.0,229.0,119.0,69.0,58.0,,37.0,25.0,2.0,0.0,0.0,,0.0,0.0,
2020,536,Sevilla,N. Gudelj,1991-11-16,33,Serbia,187 cm,79 kg,False,30.0,10.0,,,Midfielder,6.704000,False,20.0,3.0,27.0,8.0,1.0,0.0,0.0,,,783.0,2.0,25.0,23.0,6.0,24.0,97.0,49.0,3.0,3.0,,9.0,21.0,8.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Sergio Álvarez,1986-08-03,35,Spain,180 cm,75 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,538,Celta Vigo,Santi Mina,1995-12-07,28,Spain,185 cm,79 kg,False,34.0,29.0,,,Attacker,6.882352,False,5.0,14.0,6.0,41.0,22.0,12.0,0.0,3.0,,600.0,15.0,13.0,31.0,3.0,6.0,452.0,203.0,25.0,10.0,,62.0,63.0,4.0,0.0,0.0,,1.0,0.0,
2020,538,Celta Vigo,Nolito,1986-10-15,37,Spain,175 cm,65 kg,False,36.0,35.0,,,Attacker,6.908333,False,1.0,31.0,2.0,38.0,23.0,7.0,0.0,5.0,,938.0,35.0,19.0,70.0,2.0,22.0,353.0,152.0,55.0,30.0,,41.0,49.0,7.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Alfon González,1999-05-04,25,Spain,172 cm,60 kg,False,2.0,0.0,,,Attacker,6.850000,False,2.0,0.0,5.0,1.0,1.0,0.0,0.0,,,16.0,1.0,8.0,,,,8.0,5.0,2.0,1.0,,4.0,,0.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Raúl Blanco,2001-07-31,23,Spain,173 cm,,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,538,Celta Vigo,Gael Alonso,2002-07-22,22,Spain,182 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,P. Sequeira,1999-03-01,25,Costa Rica,190 cm,84 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,12.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,538,Celta Vigo,Álvaro Fernández,2000-04-10,24,Spain,185 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,538,Celta Vigo,L. de León,2001-02-09,23,Uruguay,185 cm,80 kg,False,1.0,0.0,,,Attacker,6.300000,False,1.0,0.0,8.0,,,0.0,0.0,,,3.0,,2.0,,,,3.0,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,David Juncà,1993-11-16,31,Spain,175 cm,67 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,20.0,,,0.0,0.0,,,,,,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Miguel Rodríguez,2003-04-29,21,Spain,179 cm,73 kg,False,4.0,0.0,,,Attacker,6.533333,False,4.0,0.0,17.0,,,0.0,0.0,,,14.0,,2.0,1.0,,,6.0,3.0,1.0,1.0,,1.0,2.0,2.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Iago Aspas,1987-08-01,37,Spain,176 cm,67 kg,False,33.0,33.0,,,Attacker,7.490909,False,0.0,8.0,1.0,43.0,27.0,14.0,0.0,13.0,,1224.0,64.0,29.0,11.0,2.0,16.0,281.0,140.0,85.0,60.0,,53.0,24.0,9.0,0.0,0.0,,5.0,0.0,
2020,538,Celta Vigo,Hugo Sotelo,2003-12-19,21,Spain,180 cm,,False,1.0,0.0,,,Midfielder,,False,1.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Fran Beltrán,1999-02-03,25,Spain,170 cm,66 kg,False,32.0,13.0,,,Midfielder,6.661290,False,19.0,10.0,25.0,15.0,7.0,3.0,0.0,,,765.0,4.0,23.0,30.0,1.0,16.0,121.0,53.0,11.0,9.0,,10.0,16.0,3.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,R. Tapia,1995-07-28,29,Peru,185 cm,78 kg,False,32.0,32.0,,,Midfielder,6.925000,False,0.0,9.0,1.0,14.0,5.0,0.0,0.0,1.0,,1587.0,9.0,40.0,93.0,13.0,53.0,436.0,232.0,38.0,28.0,,47.0,63.0,11.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Carlos Domínguez,2001-02-11,23,Spain,187 cm,81 kg,False,4.0,4.0,,,Defender,6.775000,False,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,157.0,2.0,31.0,5.0,3.0,6.0,40.0,18.0,,,,2.0,7.0,2.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Kevin Vázquez,1993-03-23,31,Spain,173 cm,72 kg,False,8.0,5.0,,,Defender,6.550000,False,3.0,1.0,18.0,1.0,,0.0,0.0,,,269.0,,25.0,11.0,,9.0,52.0,29.0,8.0,3.0,,11.0,6.0,3.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,J. Aidoo,1995-09-29,29,Ghana,184 cm,80 kg,False,25.0,14.0,,,Defender,6.642857,False,11.0,3.0,22.0,5.0,,0.0,0.0,,,622.0,2.0,23.0,26.0,4.0,25.0,148.0,83.0,3.0,2.0,,13.0,13.0,3.0,0.0,0.0,,0.0,0.0,
2020,538,Celta Vigo,Iván Villar,1997-07-09,27,Spain,183 cm,76 kg,False,21.0,19.0,,,Goalkeeper,6.785714,False,2.0,0.0,19.0,,,0.0,29.0,,48.0,600.0,,15.0,,,,8.0,6.0,,,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0
2020,538,Celta Vigo,Denis Suárez,1994-01-06,30,Spain,176 cm,69 kg,False,35.0,34.0,,,Midfielder,6.925714,False,1.0,12.0,2.0,12.0,3.0,0.0,0.0,9.0,,1902.0,47.0,45.0,64.0,2.0,22.0,328.0,153.0,58.0,36.0,,40.0,45.0,10.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Rochina,1991-03-23,32,Spain,182 cm,76 kg,False,25.0,17.0,,,Midfielder,6.892000,False,8.0,11.0,15.0,29.0,7.0,0.0,0.0,1.0,,787.0,16.0,23.0,38.0,2.0,22.0,232.0,115.0,39.0,30.0,,31.0,39.0,5.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Toño,1989-11-07,33,Spain,179 cm,69 kg,False,12.0,9.0,,,Defender,6.608333,False,3.0,6.0,27.0,2.0,,0.0,0.0,2.0,,324.0,6.0,24.0,4.0,1.0,7.0,58.0,29.0,13.0,8.0,,10.0,10.0,2.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Campaña,1993-05-31,30,Spain,179 cm,70 kg,False,9.0,8.0,,,Midfielder,7.244444,False,1.0,0.0,1.0,10.0,5.0,1.0,0.0,2.0,,462.0,14.0,42.0,14.0,,13.0,107.0,54.0,40.0,23.0,,13.0,7.0,1.0,0.0,0.0,,1.0,0.0,
2020,539,Levante,N. Vukčević,1991-12-13,32,Montenegro,184 cm,76 kg,False,13.0,11.0,,,Midfielder,6.600000,False,2.0,7.0,5.0,2.0,,0.0,0.0,,,318.0,4.0,20.0,14.0,5.0,8.0,76.0,41.0,4.0,3.0,,7.0,18.0,4.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Coke,1987-04-26,37,Spain,182 cm,78 kg,False,17.0,11.0,,,Defender,6.758823,False,6.0,10.0,26.0,8.0,2.0,0.0,0.0,,,390.0,5.0,18.0,25.0,1.0,14.0,101.0,53.0,7.0,4.0,,9.0,12.0,1.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Koke Vegas,1995-09-27,29,Spain,188 cm,88 kg,False,1.0,1.0,,,Goalkeeper,5.900000,False,0.0,0.0,19.0,,,0.0,2.0,,2.0,26.0,,16.0,,,,,,,,,,,1.0,0.0,0.0,,0.0,0.0,2.0
2020,539,Levante,Eusebio Monzó,2000-12-04,24,Spain,188 cm,80 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Alfredo Pedraza,2000-12-20,24,Spain,178 cm,75 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,P. Kudakovskiy,2001-01-25,23,Russia,193 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,539,Levante,Hernâni,1991-08-20,33,Portugal,179 cm,72 kg,False,0.0,0.0,,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Son,1994-03-30,30,Spain,178 cm,72 kg,False,28.0,10.0,,,Defender,6.685714,False,18.0,4.0,28.0,8.0,5.0,0.0,0.0,,,463.0,19.0,12.0,18.0,2.0,12.0,100.0,52.0,18.0,12.0,,13.0,14.0,3.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,E. Sevikyan,2001-08-08,23,Armenia,175 cm,69 kg,False,1.0,0.0,,,Midfielder,6.700000,False,1.0,0.0,9.0,,,0.0,0.0,,,4.0,,3.0,,,,2.0,2.0,1.0,1.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Gonzalo Melero,1994-01-02,30,Spain,183 cm,77 kg,False,29.0,21.0,,,Midfielder,6.893103,False,8.0,13.0,9.0,21.0,9.0,7.0,0.0,1.0,,1032.0,21.0,31.0,23.0,5.0,18.0,233.0,110.0,23.0,14.0,,33.0,25.0,4.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Roger,1991-01-03,33,Spain,179 cm,74 kg,False,33.0,26.0,,,Attacker,6.881818,False,7.0,18.0,10.0,40.0,23.0,12.0,0.0,4.0,,501.0,18.0,10.0,11.0,3.0,4.0,201.0,70.0,19.0,14.0,,25.0,43.0,4.0,0.0,0.0,,2.0,2.0,
2020,539,Levante,José Luis Morales,1987-07-23,37,Spain,180 cm,70 kg,False,38.0,30.0,,,Attacker,6.907894,False,8.0,24.0,8.0,47.0,27.0,13.0,0.0,3.0,,623.0,34.0,12.0,18.0,,11.0,224.0,80.0,73.0,31.0,,18.0,17.0,3.0,0.0,0.0,,0.0,1.0,
2020,539,Levante,Jorge de Frutos,1997-02-20,27,Spain,173 cm,72 kg,False,37.0,22.0,,,Attacker,6.740540,False,15.0,14.0,15.0,23.0,11.0,4.0,0.0,9.0,,588.0,41.0,11.0,48.0,2.0,16.0,299.0,136.0,94.0,47.0,,28.0,36.0,3.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Dani Cárdenas,1997-03-28,27,Spain,186 cm,80 kg,False,8.0,8.0,,,Goalkeeper,6.912500,False,0.0,0.0,28.0,,,0.0,11.0,,28.0,221.0,,19.0,,,3.0,4.0,3.0,,,,,,1.0,0.0,0.0,,0.0,0.0,1.0
2020,539,Levante,Aitor Fernández,1991-05-03,33,Spain,182 cm,78 kg,False,29.0,29.0,,,Goalkeeper,6.751724,False,0.0,0.0,7.0,,,0.0,44.0,,78.0,773.0,,19.0,,,2.0,7.0,5.0,1.0,,,2.0,,0.0,0.0,0.0,,0.0,0.0,2.0
2020,539,Levante,C. Doukouré,1992-09-11,32,Côte d'Ivoire,180 cm,82 kg,False,7.0,0.0,,,Midfielder,6.642857,False,7.0,0.0,18.0,,,0.0,0.0,,,43.0,1.0,6.0,5.0,,3.0,22.0,9.0,1.0,1.0,,3.0,7.0,1.0,0.0,0.0,,0.0,0.0,
2020,539,Levante,Rúben Vezo,1994-04-25,30,Portugal,182 cm,80 kg,False,32.0,25.0,,,Defender,6.756250,False,7.0,2.0,8.0,2.0,2.0,1.0,0.0,,,1343.0,3.0,35.0,34.0,11.0,46.0,202.0,115.0,14.0,10.0,,19.0,27.0,7.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,E. Hazard,1991-01-07,32,Belgium,175 cm,74 kg,False,14.0,7.0,,,Attacker,6.928571,False,7.0,7.0,8.0,9.0,5.0,3.0,0.0,2.0,,334.0,6.0,21.0,3.0,,3.0,68.0,38.0,22.0,14.0,,19.0,2.0,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Sergio Santos,2001-01-03,23,Spain,180 cm,73 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Rodrygo,2001-01-09,23,Brazil,174 cm,64 kg,False,22.0,10.0,,,Attacker,6.845454,False,12.0,9.0,19.0,15.0,5.0,1.0,0.0,6.0,,388.0,19.0,14.0,16.0,,7.0,142.0,62.0,40.0,18.0,,23.0,15.0,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Marco Asensio,1996-01-21,28,Spain,182 cm,76 kg,False,35.0,21.0,,,Attacker,6.951428,False,14.0,20.0,15.0,25.0,11.0,5.0,0.0,2.0,,891.0,33.0,21.0,12.0,,11.0,145.0,79.0,39.0,29.0,,28.0,6.0,1.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Lucas Cañizares,2002-05-10,22,Spain,188 cm,81 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,541,Real Madrid,A. Lunin,1999-02-11,25,Ukraine,191 cm,80 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,38.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,1.0
2020,541,Real Madrid,T. Courtois,1992-05-11,32,Belgium,200 cm,96 kg,False,38.0,38.0,,,Goalkeeper,7.042105,False,0.0,0.0,0.0,,,0.0,28.0,,90.0,1076.0,,22.0,,,1.0,15.0,13.0,,,,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0
2020,541,Real Madrid,Casemiro,1992-02-23,32,Brazil,185 cm,84 kg,False,34.0,32.0,,,Midfielder,7.329411,False,2.0,2.0,2.0,36.0,11.0,6.0,0.0,4.0,,1936.0,25.0,47.0,84.0,17.0,70.0,455.0,249.0,23.0,13.0,,55.0,55.0,10.0,1.0,0.0,,0.0,0.0,
2020,541,Real Madrid,R. Varane,1993-04-25,31,France,191 cm,81 kg,False,31.0,31.0,,,Defender,7.067741,False,0.0,2.0,2.0,13.0,4.0,2.0,0.0,,,1766.0,4.0,51.0,22.0,18.0,36.0,162.0,110.0,5.0,5.0,,10.0,16.0,2.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,M. Ødegaard,1998-12-17,26,Norway,178 cm,68 kg,False,7.0,3.0,,,Midfielder,6.766666,False,4.0,3.0,10.0,,,0.0,0.0,,,162.0,5.0,20.0,1.0,,1.0,9.0,3.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Éder Militão,1998-01-18,26,Brazil,186 cm,78 kg,False,14.0,13.0,,,Defender,6.907142,False,1.0,0.0,14.0,10.0,3.0,1.0,0.0,,,777.0,,50.0,20.0,6.0,20.0,99.0,65.0,2.0,2.0,,12.0,15.0,3.0,0.0,1.0,,0.0,0.0,
2020,541,Real Madrid,Dani Carvajal,1992-01-11,32,Spain,173 cm,73 kg,False,13.0,11.0,,,Defender,7.046153,False,2.0,4.0,2.0,4.0,2.0,0.0,0.0,2.0,,668.0,9.0,43.0,27.0,1.0,13.0,101.0,59.0,14.0,8.0,,10.0,17.0,5.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Sergio Arribas,2001-09-30,23,Spain,173 cm,64 kg,False,8.0,0.0,,,Midfielder,6.671428,False,8.0,0.0,12.0,1.0,1.0,0.0,0.0,,,85.0,1.0,8.0,3.0,,4.0,21.0,13.0,6.0,6.0,,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Víctor Chust,2000-03-05,24,Spain,182 cm,77 kg,False,2.0,1.0,,,Defender,7.200000,False,1.0,0.0,10.0,,,0.0,0.0,,,75.0,,33.0,1.0,2.0,1.0,10.0,4.0,1.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,M. Díaz,1993-08-01,31,Dominican Republic,180 cm,76 kg,False,16.0,5.0,,,Attacker,6.566666,False,11.0,4.0,21.0,13.0,6.0,1.0,0.0,,,105.0,2.0,5.0,4.0,1.0,,86.0,36.0,12.0,7.0,,5.0,8.0,0.0,0.0,0.0,,0.0,0.0,
2020,541,Real Madrid,Sergio Ramos,1986-03-30,38,Spain,184 cm,82 kg,False,15.0,15.0,,,Defender,7.293333,False,0.0,2.0,1.0,14.0,6.0,2.0,0.0,,,1103.0,4.0,67.0,15.0,5.0,19.0,91.0,55.0,7.0,5.0,,5.0,17.0,3.0,0.0,0.0,,2.0,0.0,
